"__glayCluster","interaction","KER","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp",,"9606.ENSP00000240652 (pp) 9606.ENSP00000436607","false","pp","9606.ENSP00000240652 (pp) 9606.ENSP00000436607",,,"0.9",,,,,"0.994","0.946"
,"pp",,"9606.ENSP00000240652 (pp) 9606.ENSP00000242249","false","pp","9606.ENSP00000240652 (pp) 9606.ENSP00000242249",,,"0.4","0.9",,,,"0.998","0.97"
,"pp",,"9606.ENSP00000240652 (pp) 9606.ENSP00000254661","false","pp","9606.ENSP00000240652 (pp) 9606.ENSP00000254661",,,"0.4","0.9",,,,"0.998","0.98"
,"pp",,"9606.ENSP00000240652 (pp) 9606.ENSP00000253796","false","pp","9606.ENSP00000240652 (pp) 9606.ENSP00000253796",,,"0.4","0.9",,,,"0.996","0.949"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000168712","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000168712",,,"0.65","0.386",,,,"0.969","0.869"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000362680",,,"0.9","0.09",,,,"0.923","0.226"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000376345","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000376345","0.055",,"0.9","0.58",,,,"0.984","0.646"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000334122","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000334122",,,"0.65","0.168",,,,"0.978","0.932"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000358548","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000358548",,,"0.9","0.099",,,,"0.981","0.806"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000264664","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000264664",,,"0.65","0.296",,,,"0.981","0.932"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000263967","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000263967",,,"0.65","0.087",,,,"0.965","0.902"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000384675","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000384675",,,"0.9","0.095",,,,"0.937","0.368"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000410294","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000410294","0.173","0.056","0.9","0.618",,,,"0.987","0.645"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000264498","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000264498","0.058",,"0.9","0.728",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000311697","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000311697",,,"0.65","0.386",,,,"0.971","0.878"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000407586","0.044",,"0.9","0.099",,,,"0.982","0.822"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000265171","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000265171",,,"0.65",,,,,"0.902","0.733"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000321797","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000321797",,,"0.65","0.753",,,,"0.999","0.995"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000364995","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000364995","0.081",,"0.9","0.113",,,,"0.919","0.134"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000478725","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000478725",,,,"0.9",,,,"0.9",
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000482457","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000482457",,,"0.9","0.091",,,,"0.916","0.159"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000499900","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000499900",,,"0.9","0.074",,,,"0.915","0.163"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000371067","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000371067",,,"0.9","0.074",,,,"0.921","0.219"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000369442","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000369442","0.062",,"0.4","0.154",,,,"0.966","0.938"
,"pp",,"9606.ENSP00000339824 (pp) 9606.ENSP00000380432","false","pp","9606.ENSP00000339824 (pp) 9606.ENSP00000380432","0.066",,"0.9",,,,,"0.933","0.342"
,"pp",,"9606.ENSP00000375756 (pp) 9606.ENSP00000373648","false","pp","9606.ENSP00000375756 (pp) 9606.ENSP00000373648",,,"0.9",,,,,"0.919","0.228"
,"pp",,"9606.ENSP00000375756 (pp) 9606.ENSP00000352035","false","pp","9606.ENSP00000375756 (pp) 9606.ENSP00000352035",,,"0.9",,,,,"0.925","0.289"
,"pp",,"9606.ENSP00000375756 (pp) 9606.ENSP00000457807","false","pp","9606.ENSP00000375756 (pp) 9606.ENSP00000457807",,"0.063","0.9",,,,,"0.904","0.066"
,"pp",,"9606.ENSP00000293883 (pp) 9606.ENSP00000483814","false","pp","9606.ENSP00000293883 (pp) 9606.ENSP00000483814","0.062",,"0.9","0.998",,,,"0.999","0.847"
,"pp",,"9606.ENSP00000293883 (pp) 9606.ENSP00000232501","false","pp","9606.ENSP00000293883 (pp) 9606.ENSP00000232501","0.049",,"0.9","0.998",,,,"0.999","0.848"
,"pp",,"9606.ENSP00000293883 (pp) 9606.ENSP00000498382","false","pp","9606.ENSP00000293883 (pp) 9606.ENSP00000498382","0.072",,"0.9","0.997",,,,"0.999","0.817"
,"pp",,"9606.ENSP00000293883 (pp) 9606.ENSP00000311486","false","pp","9606.ENSP00000293883 (pp) 9606.ENSP00000311486","0.058",,"0.5","0.994",,,,"0.998","0.673"
,"pp",,"9606.ENSP00000293883 (pp) 9606.ENSP00000337850","false","pp","9606.ENSP00000293883 (pp) 9606.ENSP00000337850","0.207",,"0.5","0.994",,,,"0.999","0.646"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000302150","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000302150","0.333",,,,,,,"0.971","0.959"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000335074","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000335074","0.047",,,,,,,"0.933","0.933"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000394624","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000394624",,,"0.9","0.906",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000381333","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000381333","0.087",,,,,,,"0.928","0.925"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000384364","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000384364","0.078",,"0.5",,,,,"0.986","0.973"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000312652","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000312652","0.045",,,,,,,"0.992","0.992"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000217386","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000217386","0.099",,,,,,,"0.936","0.932"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000276571","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000276571","0.086",,"0.4",,,,,"0.992","0.987"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000480012","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000480012","0.056",,"0.9","0.094",,,,"0.923","0.211"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000287641","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000287641",,,"0.5",,,,,"0.944","0.894"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000301908","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000301908","0.063",,"0.5",,,,,"0.909","0.822"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000289753","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000289753",,,"0.9","0.094",,,,"0.92","0.193"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000468086","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000468086",,,"0.9","0.331",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000440185","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000440185",,,"0.9",,,,,"0.994","0.949"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000262178","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000262178","0.067",,"0.9",,,,,"0.932","0.333"
,"pp",,"9606.ENSP00000384092 (pp) 9606.ENSP00000377353","false","pp","9606.ENSP00000384092 (pp) 9606.ENSP00000377353",,,"0.9","0.094",,,,"0.938","0.378"
"0","pp",,"9606.ENSP00000262613 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000262613 (pp) 9606.ENSP00000495360","0.055",,,"0.301",,,,"0.903","0.866"
,"pp",,"9606.ENSP00000262613 (pp) 9606.ENSP00000309591","false","pp","9606.ENSP00000262613 (pp) 9606.ENSP00000309591","0.104",,"0.9","0.046",,,,"0.969","0.681"
,"pp",,"9606.ENSP00000262613 (pp) 9606.ENSP00000408695","false","pp","9606.ENSP00000262613 (pp) 9606.ENSP00000408695","0.056",,"0.9","0.341",,,,"0.947","0.251"
,"pp",,"9606.ENSP00000262613 (pp) 9606.ENSP00000486109","false","pp","9606.ENSP00000262613 (pp) 9606.ENSP00000486109","0.051",,,"0.111",,,,"0.926","0.92"
,"pp",,"9606.ENSP00000262613 (pp) 9606.ENSP00000344666","false","pp","9606.ENSP00000262613 (pp) 9606.ENSP00000344666","0.042",,,"0.661",,,,"0.954","0.87"
,"pp",,"9606.ENSP00000262613 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000262613 (pp) 9606.ENSP00000361021",,,,"0.826",,,,"0.982","0.905"
,"pp",,"9606.ENSP00000262613 (pp) 9606.ENSP00000366488","false","pp","9606.ENSP00000262613 (pp) 9606.ENSP00000366488","0.103",,"0.9","0.046",,,,"0.969","0.681"
,"pp",,"9606.ENSP00000262613 (pp) 9606.ENSP00000263431","false","pp","9606.ENSP00000262613 (pp) 9606.ENSP00000263431","0.055",,"0.9","0.108",,,,"0.908","0.045"
,"pp",,"9606.ENSP00000358518 (pp) 9606.ENSP00000347184","false","pp","9606.ENSP00000358518 (pp) 9606.ENSP00000347184","0.063",,,"0.96",,,,"0.998","0.974"
"0","pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000311579","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000311579",,,"0.5","0.604",,,,"0.955","0.794"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000257430","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000257430","0.054",,"0.9","0.567",,,,"0.999","0.994"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000222330","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000222330","0.06",,"0.54","0.838",,,,"0.962","0.524"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000380044","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000380044",,,"0.9",,,,,"0.921","0.244"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000262320","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000262320",,,"0.9","0.503",,,,"0.999","0.984"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000324806","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000324806","0.06",,"0.9","0.922",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000495360","0.057",,"0.9","0.869",,,,"0.999","0.993"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000486891","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000486891","0.051",,"0.65","0.34",,,,"0.912","0.649"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000369126","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000369126",,,"0.9","0.138",,,,"0.95","0.476"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000442954","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000442954","0.054",,"0.9","0.529",,,,"0.977","0.559"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000359206","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000359206","0.049",,,"0.153",,,,"0.935","0.926"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000316054","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000316054","0.06",,"0.9","0.232",,,,"0.967","0.608"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000368166","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000368166","0.06",,"0.9","0.232",,,,"0.991","0.893"
,"pp",,"9606.ENSP00000302625 (pp) 9606.ENSP00000340347","false","pp","9606.ENSP00000302625 (pp) 9606.ENSP00000340347","0.128",,"0.9","0.106",,,,"0.983","0.814"
"0","pp",,"9606.ENSP00000312185 (pp) 9606.ENSP00000410746","false","pp","9606.ENSP00000312185 (pp) 9606.ENSP00000410746","0.048","0.215",,"0.861",,,,"0.935","0.449"
,"pp",,"9606.ENSP00000312185 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000312185 (pp) 9606.ENSP00000362680","0.042",,"0.9",,,,,"0.928","0.311"
,"pp",,"9606.ENSP00000312185 (pp) 9606.ENSP00000346300","false","pp","9606.ENSP00000312185 (pp) 9606.ENSP00000346300","0.049",,"0.9","0.495",,,,"0.961","0.287"
,"pp",,"9606.ENSP00000312185 (pp) 9606.ENSP00000391669","false","pp","9606.ENSP00000312185 (pp) 9606.ENSP00000391669","0.067",,"0.9",,,,,"0.952","0.534"
,"pp",,"9606.ENSP00000312185 (pp) 9606.ENSP00000485033","false","pp","9606.ENSP00000312185 (pp) 9606.ENSP00000485033",,,"0.9","0.939",,,,"0.999","0.999"
,"pp",,"9606.ENSP00000312185 (pp) 9606.ENSP00000428924","false","pp","9606.ENSP00000312185 (pp) 9606.ENSP00000428924","0.068",,"0.9",,,,,"0.908","0.093"
,"pp",,"9606.ENSP00000477973 (pp) 9606.ENSP00000323421","false","pp","9606.ENSP00000477973 (pp) 9606.ENSP00000323421","0.299",,"0.9","0.647",,,,"0.999","0.991"
,"pp",,"9606.ENSP00000477973 (pp) 9606.ENSP00000372689","false","pp","9606.ENSP00000477973 (pp) 9606.ENSP00000372689",,"0.071","0.9",,,,,"0.962","0.63"
,"pp",,"9606.ENSP00000477973 (pp) 9606.ENSP00000297338","false","pp","9606.ENSP00000477973 (pp) 9606.ENSP00000297338","0.193",,"0.9","0.573",,,,"0.999","0.988"
,"pp",,"9606.ENSP00000477973 (pp) 9606.ENSP00000354720","false","pp","9606.ENSP00000477973 (pp) 9606.ENSP00000354720","0.13",,"0.9","0.822",,,,"0.999","0.996"
"0","pp",,"9606.ENSP00000479861 (pp) 9606.ENSP00000374455","false","pp","9606.ENSP00000479861 (pp) 9606.ENSP00000374455",,,"0.9","0.07",,,,"0.903",
,"pp",,"9606.ENSP00000479861 (pp) 9606.ENSP00000367991","false","pp","9606.ENSP00000479861 (pp) 9606.ENSP00000367991","0.107","0.103","0.54","0.991",,,,"0.997","0.42"
,"pp",,"9606.ENSP00000479861 (pp) 9606.ENSP00000422896","false","pp","9606.ENSP00000479861 (pp) 9606.ENSP00000422896","0.559","0.109","0.9","0.99",,,,"0.999","0.191"
,"pp",,"9606.ENSP00000479861 (pp) 9606.ENSP00000413507","false","pp","9606.ENSP00000479861 (pp) 9606.ENSP00000413507","0.64","0.081","0.9","0.924",,,,"0.999","0.828"
,"pp",,"9606.ENSP00000479861 (pp) 9606.ENSP00000391311","false","pp","9606.ENSP00000479861 (pp) 9606.ENSP00000391311",,"0.063","0.72","0.895",,,,"0.973","0.136"
,"pp",,"9606.ENSP00000479861 (pp) 9606.ENSP00000494051","false","pp","9606.ENSP00000479861 (pp) 9606.ENSP00000494051","0.055","0.081","0.72","0.917",,,,"0.98","0.174"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000365757","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000365757","0.049",,"0.9","0.068",,,,"0.93","0.311"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000347032","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000347032","0.042",,"0.9","0.068",,,,"0.911","0.129"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000409667","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000409667","0.042","0.077","0.9",,,,,"0.925","0.26"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000361021",,,"0.9","0.045",,,,"0.928","0.312"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000381102","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000381102","0.047",,"0.9",,,,,"0.903","0.064"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000497527","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000497527",,,"0.9",,,,,"0.914","0.178"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000373399","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000373399",,,"0.9","0.068",,,,"0.911","0.129"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000422793","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000422793","0.05",,"0.9",,,,,"0.934","0.365"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000357883","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000357883","0.049",,"0.9","0.068",,,,"0.93","0.308"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000466363","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000466363",,,"0.9","0.068",,,,"0.937","0.383"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000482548","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000482548",,,"0.9","0.068",,,,"0.914","0.161"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000360777","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000360777","0.049",,"0.9","0.067",,,,"0.929","0.297"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000356155","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000356155","0.049",,"0.9",,,,,"0.924","0.275"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000445381","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000445381",,,"0.9",,,,,"0.92","0.239"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000369981","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000369981",,,,"0.313",,,,"0.979","0.971"
,"pp",,"9606.ENSP00000347792 (pp) 9606.ENSP00000362115","false","pp","9606.ENSP00000347792 (pp) 9606.ENSP00000362115","0.049",,"0.9","0.067",,,,"0.928","0.291"
"0","pp",,"9606.ENSP00000319482 (pp) 9606.ENSP00000326804","false","pp","9606.ENSP00000319482 (pp) 9606.ENSP00000326804","0.086",,"0.5","0.876",,,,"0.962","0.416"
"0","pp",,"9606.ENSP00000319482 (pp) 9606.ENSP00000216225","false","pp","9606.ENSP00000319482 (pp) 9606.ENSP00000216225",,,"0.5","0.662",,,,"0.902","0.47"
,"pp",,"9606.ENSP00000319482 (pp) 9606.ENSP00000264414","false","pp","9606.ENSP00000319482 (pp) 9606.ENSP00000264414","0.094",,,"0.847",,,,"0.912","0.421"
,"pp",,"9606.ENSP00000309338 (pp) 9606.ENSP00000355370","false","pp","9606.ENSP00000309338 (pp) 9606.ENSP00000355370","0.062","0.263","0.5",,,,,"0.952","0.879"
,"pp",,"9606.ENSP00000309338 (pp) 9606.ENSP00000398368","false","pp","9606.ENSP00000309338 (pp) 9606.ENSP00000398368",,,"0.9",,,,,"0.982","0.831"
,"pp",,"9606.ENSP00000309338 (pp) 9606.ENSP00000370698","false","pp","9606.ENSP00000309338 (pp) 9606.ENSP00000370698",,,"0.9",,,,,"0.959","0.611"
,"pp",,"9606.ENSP00000309338 (pp) 9606.ENSP00000368265","false","pp","9606.ENSP00000309338 (pp) 9606.ENSP00000368265",,,"0.9","0.6",,,,"0.994","0.881"
,"pp",,"9606.ENSP00000432743 (pp) 9606.ENSP00000269305","false","pp","9606.ENSP00000432743 (pp) 9606.ENSP00000269305",,,"0.75","0.292",,,,"0.945","0.718"
,"pp",,"9606.ENSP00000420269 (pp) 9606.ENSP00000369647","false","pp","9606.ENSP00000420269 (pp) 9606.ENSP00000369647",,,,,,,,"0.955","0.955"
,"pp",,"9606.ENSP00000420269 (pp) 9606.ENSP00000411821","false","pp","9606.ENSP00000420269 (pp) 9606.ENSP00000411821","0.45",,"0.707",,,,"0.048","0.918","0.53"
,"pp",,"9606.ENSP00000420269 (pp) 9606.ENSP00000354511","false","pp","9606.ENSP00000420269 (pp) 9606.ENSP00000354511",,,"0.9",,,,,"0.942","0.444"
,"pp",,"9606.ENSP00000420269 (pp) 9606.ENSP00000367309","false","pp","9606.ENSP00000420269 (pp) 9606.ENSP00000367309","0.068",,"0.908",,,,,"0.918","0.127"
,"pp",,"9606.ENSP00000420269 (pp) 9606.ENSP00000224356","false","pp","9606.ENSP00000420269 (pp) 9606.ENSP00000224356","0.083",,"0.9",,,,"0.042","0.936","0.364"
,"pp",,"9606.ENSP00000420269 (pp) 9606.ENSP00000340684","false","pp","9606.ENSP00000420269 (pp) 9606.ENSP00000340684","0.068",,"0.908",,,,,"0.924","0.186"
,"pp",,"9606.ENSP00000420269 (pp) 9606.ENSP00000297785","false","pp","9606.ENSP00000420269 (pp) 9606.ENSP00000297785","0.136",,"0.707",,,,"0.048","0.929","0.741"
,"pp",,"9606.ENSP00000420269 (pp) 9606.ENSP00000440689","false","pp","9606.ENSP00000420269 (pp) 9606.ENSP00000440689","0.056",,"0.9",,,,"0.042","0.953","0.545"
"0","pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000262320","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000262320",,,,"0.292",,,,"0.906","0.874"
,"pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000483814","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000483814","0.049",,"0.5","0.8",,,,"0.943","0.478"
,"pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000354558","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000354558","0.049",,"0.5","0.867",,,,"0.963","0.492"
,"pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000232501","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000232501","0.049",,"0.5","0.8",,,,"0.947","0.512"
,"pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000498382","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000498382",,,"0.5","0.8",,,,"0.938","0.435"
,"pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000343118","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000343118","0.736",,"0.9","0.999",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000307272","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000307272","0.049",,"0.5","0.998",,,,"0.999","0.576"
,"pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000424183","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000424183","0.416",,"0.9","0.999",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000369899","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000369899","0.053",,"0.65","0.999",,,,"0.999","0.827"
,"pp",,"9606.ENSP00000278671 (pp) 9606.ENSP00000357288","false","pp","9606.ENSP00000278671 (pp) 9606.ENSP00000357288","0.446",,"0.9","0.999",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000341483 (pp) 9606.ENSP00000401564","false","pp","9606.ENSP00000341483 (pp) 9606.ENSP00000401564","0.08",,,,,,,"0.958","0.957"
,"pp",,"9606.ENSP00000341483 (pp) 9606.ENSP00000384863","false","pp","9606.ENSP00000341483 (pp) 9606.ENSP00000384863","0.083",,,"0.78",,,,"0.966","0.847"
,"pp",,"9606.ENSP00000341483 (pp) 9606.ENSP00000497402","false","pp","9606.ENSP00000341483 (pp) 9606.ENSP00000497402","0.083",,,"0.811",,,,"0.978","0.887"
,"pp",,"9606.ENSP00000341483 (pp) 9606.ENSP00000401470","false","pp","9606.ENSP00000341483 (pp) 9606.ENSP00000401470","0.263",,,"0.077",,,,"0.928","0.903"
"0","pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000349723","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000349723","0.067",,,"0.332",,,,"0.948","0.924"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000430432","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000430432","0.06",,,"0.554",,,"0.042","0.941","0.873"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000395535","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000395535","0.109",,,"0.292",,,,"0.993","0.991"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000362649","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000362649","0.085",,,"0.554",,,"0.042","0.994","0.989"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000209875","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000209875","0.081",,,"0.909",,,,"0.999","0.994"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000212015","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000212015","0.043",,"0.9","0.538",,,,"0.999","0.99"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000271640","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000271640","0.074",,,"0.538",,,,"0.988","0.975"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000328547","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000328547","0.062",,,"0.292",,,,"0.99","0.986"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000320147","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000320147","0.082",,"0.36","0.292",,,,"0.957","0.91"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000352516","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000352516","0.141",,,"0.516",,,,"0.998","0.997"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000499501","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000499501","0.058",,,"0.374",,,,"0.937","0.902"
,"pp",,"9606.ENSP00000337976 (pp) 9606.ENSP00000355657","false","pp","9606.ENSP00000337976 (pp) 9606.ENSP00000355657","0.058",,,"0.31",,,,"0.93","0.902"
