"__glayCluster","interaction","KER","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000385675","false","pp","9606.ENSP00000231454 (pp) 3569","0.042",,,,,,,"0.977","0.977"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000263851","false","pp","9606.ENSP00000231454 (pp) 9606.ENSP00000263851",,,,,,,,"0.995","0.995"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000231449","false","pp","9606.ENSP00000231454 (pp) 3565","0.352",,,,,,,"0.988","0.983"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000369293","false","pp","9606.ENSP00000231454 (pp) 3559","0.061",,"0.65",,,,,"0.912","0.754"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000412209","false","pp","9606.ENSP00000231454 (pp) 9606.ENSP00000412209","0.085",,"0.9","0.982",,,,"0.999","0.998"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000274520","false","pp","9606.ENSP00000231454 (pp) 9606.ENSP00000274520","0.5",,,,,,,"0.995","0.991"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000412237","false","pp","9606.ENSP00000231454 (pp) 3586",,,,,,,,"0.982","0.983"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000302234","false","pp","9606.ENSP00000231454 (pp) 9606.ENSP00000302234","0.053",,,,,,,"0.934","0.934"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000226730","false","pp","9606.ENSP00000231454 (pp) 3558","0.267",,"0.4",,,,,"0.999","0.999"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000296870","false","pp","9606.ENSP00000231454 (pp) 3562","0.454",,"0.4",,,,,"0.999","0.999"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000384053","false","pp","9606.ENSP00000231454 (pp) 1439",,,"0.9","0.591",,,,"0.997","0.953"
,"pp",,"9606.ENSP00000231454 (pp) 9606.ENSP00000263341","false","pp","9606.ENSP00000231454 (pp) 3553","0.104",,,,,,,"0.998","0.998"
"0","pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000381607","false","pp","MAPK8 (pp) 2950","0.042",,,"0.805",,,,"0.974","0.875"
,"pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000381185","false","pp","MAPK8 (pp) 596","0.095",,"0.9","0.288",,,,"0.979","0.713"
,"pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000434024","false","pp","MAPK8 (pp) 3014;H2AX",,,"0.5","0.629",,,,"0.95","0.753"
,"pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000405330","false","pp","MAPK8 (pp) 2099",,,"0.9",,,,,"0.964","0.659"
,"pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000381070","false","pp","MAPK8 (pp) 5609","0.074",,"0.9","0.921",,,,"0.996","0.607"
"0","pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000385675","false","pp","MAPK8 (pp) 3569",,,,,,,,"0.938","0.938"
,"pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000394560","false","pp","MAPK8 (pp) MAPK9","0.082","0.05","0.9","0.994",,,,"0.999","0.55"
,"pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000384273","false","pp","MAPK8 (pp) 5970","0.054",,"0.9","0.045",,,,"0.975","0.758"
"0","pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000400175","false","pp","MAPK8 (pp) RHOA","0.092",,"0.9","0.77",,,,"0.988","0.53"
,"pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000497997","false","pp","MAPK8 (pp) MALT1","0.107",,"0.9","0.055",,,,"0.921","0.176"
"0","pp",,"9606.ENSP00000378974 (pp) 9606.ENSP00000497733","false","pp","MAPK8 (pp) CDC42","0.101",,"0.9","0.641",,,,"0.986","0.636"
,"pp",,"9606.ENSP00000263314 (pp) 9606.ENSP00000332549","false","pp","9606.ENSP00000263314 (pp) GRIN2A","0.045",,"0.9",,,,,"0.917","0.201"
,"pp",,"9606.ENSP00000263314 (pp) 9606.ENSP00000360608","false","pp","9606.ENSP00000263314 (pp) GRIN1","0.066",,"0.9",,,,,"0.921","0.225"
,"pp",,"9606.ENSP00000263314 (pp) 9606.ENSP00000293190","false","pp","9606.ENSP00000263314 (pp) GRIN2C","0.047",,"0.9",,,,,"0.909","0.125"
,"pp",,"9606.ENSP00000263314 (pp) 9606.ENSP00000416193","false","pp","9606.ENSP00000263314 (pp) P2RX6",,"0.091","0.9",,,,,"0.993","0.93"
,"pp",,"9606.ENSP00000263314 (pp) 9606.ENSP00000353032","false","pp","9606.ENSP00000263314 (pp) 9606.ENSP00000353032",,"0.081","0.9",,,,,"0.991","0.917"
,"pp",,"9606.ENSP00000263314 (pp) 9606.ENSP00000263269","false","pp","9606.ENSP00000263314 (pp) GRIN2D","0.054",,"0.9",,,,,"0.913","0.163"
,"pp",,"9606.ENSP00000445002 (pp) 9606.ENSP00000274793","false","pp","9606.ENSP00000445002 (pp) 7941",,,"0.9",,,,,"0.921","0.25"
,"pp",,"9606.ENSP00000445002 (pp) 9606.ENSP00000350425","false","pp","9606.ENSP00000445002 (pp) 337","0.111","0.094","0.72",,,,,"0.918","0.68"
,"pp",,"9606.ENSP00000445002 (pp) 9606.ENSP00000205948","false","pp","9606.ENSP00000445002 (pp) 350","0.541",,"0.72",,,,,"0.918","0.416"
,"pp",,"9606.ENSP00000445002 (pp) 9606.ENSP00000486361","false","pp","9606.ENSP00000445002 (pp) 1622",,,"0.9",,,,,"0.918","0.218"
,"pp",,"9606.ENSP00000445002 (pp) 9606.ENSP00000466775","false","pp","9606.ENSP00000445002 (pp) 9606.ENSP00000466775","0.149",,"0.72",,,,,"0.994","0.979"
,"pp",,"9606.ENSP00000445002 (pp) 9606.ENSP00000252486","false","pp","9606.ENSP00000445002 (pp) 348","0.073",,"0.9",,,,,"0.992","0.93"
,"pp",,"9606.ENSP00000445002 (pp) 9606.ENSP00000468236","false","pp","9606.ENSP00000445002 (pp) 9606.ENSP00000468236","0.263",,"0.72",,,,,"0.929","0.686"
,"pp",,"9606.ENSP00000445002 (pp) 9606.ENSP00000497642","false","pp","9606.ENSP00000445002 (pp) 4023",,,"0.54","0.405",,,,"0.964","0.88"
,"pp",,"9606.ENSP00000445002 (pp) 9606.ENSP00000465356","false","pp","9606.ENSP00000445002 (pp) 9606.ENSP00000465356","0.23",,"0.72",,,,,"0.947","0.778"
"0","pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000400341","false","pp","9606.ENSP00000308413 (pp) FOXA2",,,"0.9",,,,,"0.914","0.183"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000329357","false","pp","9606.ENSP00000308413 (pp) 6667","0.049",,"0.9","0.095",,,,"0.914","0.125"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000215832","false","pp","9606.ENSP00000308413 (pp) MAPK1","0.049",,"0.9","0.097",,,,"0.921","0.196"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000366488","false","pp","9606.ENSP00000308413 (pp) 9606.ENSP00000366488","0.057","0.074","0.9","0.252",,,,"0.93","0.101"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000375711","false","pp","9606.ENSP00000308413 (pp) 9606.ENSP00000375711","0.132",,"0.9","0.075",,,,"0.972","0.693"
"0","pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000354558","false","pp","9606.ENSP00000308413 (pp) 2475","0.049",,"0.9","0.646",,,,"0.995","0.894"
"0","pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000311344","false","pp","9606.ENSP00000308413 (pp) 9606.ENSP00000311344","0.072",,"0.9",,,,,"0.91","0.109"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000361066","false","pp","9606.ENSP00000308413 (pp) 9606.ENSP00000361066",,,"0.9",,,,,"0.913","0.169"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000309591","false","pp","9606.ENSP00000308413 (pp) 9606.ENSP00000309591","0.06","0.067","0.9","0.252",,,,"0.93","0.099"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000375892","false","pp","9606.ENSP00000308413 (pp) 9606.ENSP00000375892","0.101","0.072","0.9","0.095",,,,"0.923","0.138"
"0","pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000418447","false","pp","9606.ENSP00000308413 (pp) 9606.ENSP00000418447","0.092",,"0.9","0.173",,,,"0.963","0.569"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000325690","false","pp","9606.ENSP00000308413 (pp) 9606.ENSP00000325690","0.067",,"0.9","0.067",,,,"0.912","0.117"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000308413 (pp) 207","0.108","0.072","0.9","0.357",,,,"0.949","0.189"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000343925","false","pp","9606.ENSP00000308413 (pp) 2100","0.055",,"0.9","0.053",,,,"0.91","0.121"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000263025","false","pp","9606.ENSP00000308413 (pp) MAPK3","0.074",,"0.9","0.097",,,,"0.93","0.265"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000308413 (pp) 2099","0.055",,"0.9","0.053",,,,"0.935","0.36"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000500582","false","pp","9606.ENSP00000308413 (pp) AKT3","0.083","0.072","0.9","0.095",,,,"0.939","0.336"
,"pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000308413 (pp) 3725",,,"0.9","0.131",,,,"0.946","0.431"
"0","pp",,"9606.ENSP00000308413 (pp) 9606.ENSP00000324804","false","pp","9606.ENSP00000308413 (pp) 9606.ENSP00000324804","0.067",,"0.9","0.13",,,,"0.922","0.154"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000379873","false","pp","9606.ENSP00000378786 (pp) 3105","0.264",,"0.9",,,,,"0.95","0.383"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000495530","false","pp","9606.ENSP00000378786 (pp) 2023","0.054",,,"0.9",,,,"0.906","0.094"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000399168","false","pp","9606.ENSP00000378786 (pp) 3106","0.443",,"0.9",,,,,"0.975","0.597"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000398890","false","pp","9606.ENSP00000378786 (pp) 9606.ENSP00000398890","0.88",,"0.9","0.971",,,,"0.999","0.526"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000496848","false","pp","9606.ENSP00000378786 (pp) 9606.ENSP00000496848","0.303",,"0.9","0.573",,,,"0.98","0.426"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000365402","false","pp","9606.ENSP00000378786 (pp) 3107","0.195",,"0.9",,,,,"0.961","0.556"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000353099","false","pp","9606.ENSP00000378786 (pp) 3123","0.69",,"0.9","0.996",,,,"0.999","0.968"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000365817","false","pp","9606.ENSP00000378786 (pp) 3133","0.29",,"0.9",,,,,"0.969","0.6"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000229270","false","pp","9606.ENSP00000378786 (pp) 7167","0.042",,,"0.9",,,,"0.902","0.063"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000364080","false","pp","9606.ENSP00000378786 (pp) 3119","0.604",,"0.54","0.73",,,,"0.976","0.572"
,"pp",,"9606.ENSP00000378786 (pp) 9606.ENSP00000408146","false","pp","9606.ENSP00000378786 (pp) 3115","0.819",,"0.9","0.573",,,,"0.993","0.293"
,"pp",,"9606.ENSP00000347198 (pp) 9606.ENSP00000497733","false","pp","9606.ENSP00000347198 (pp) CDC42","0.054",,"0.9","0.095",,,,"0.987","0.876"
,"pp",,"9606.ENSP00000347198 (pp) 9606.ENSP00000373347","false","pp","9606.ENSP00000347198 (pp) 9901",,"0.051","0.9",,,,,"0.903","0.067"
,"pp",,"9606.ENSP00000347198 (pp) 9606.ENSP00000417335","false","pp","9606.ENSP00000347198 (pp) 9606.ENSP00000417335",,,"0.9","0.049",,,,"0.964","0.653"
,"pp",,"9606.ENSP00000347198 (pp) 9606.ENSP00000420321","false","pp","9606.ENSP00000347198 (pp) 9606.ENSP00000420321","0.042",,"0.9","0.178",,,,"0.999","0.992"
,"pp",,"9606.ENSP00000347198 (pp) 9606.ENSP00000332164","false","pp","9606.ENSP00000347198 (pp) 6586","0.05",,,,,,,"0.922","0.921"
,"pp",,"9606.ENSP00000281282 (pp) 9606.ENSP00000348416","false","pp","84952 (pp) TJP1","0.139",,"0.9","0.303",,,,"0.975","0.647"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000259400","false","pp","9606.ENSP00000258301 (pp) 9606.ENSP00000259400","0.127",,"0.9","0.411",,,,"0.972","0.536"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000418572","false","pp","9606.ENSP00000258301 (pp) 6844;VAMP2",,,"0.9","0.576",,,,"0.997","0.953"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000381293","false","pp","9606.ENSP00000258301 (pp) 4905","0.049",,"0.5","0.65",,,,"0.909","0.523"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000482826","false","pp","9606.ENSP00000258301 (pp) 9606.ENSP00000482826","0.049",,"0.54","0.856",,,,"0.96","0.441"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000254976","false","pp","9606.ENSP00000258301 (pp) SNAP25",,,"0.9","0.129",,,,"0.977","0.759"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000215730","false","pp","9606.ENSP00000258301 (pp) 9342","0.074",,"0.9","0.995",,,,"0.999","0.899"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000321826","false","pp","9606.ENSP00000258301 (pp) 9606.ENSP00000321826","0.07",,"0.54","0.787",,,,"0.921","0.24"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000379602","false","pp","9606.ENSP00000258301 (pp) 6843",,,"0.54","0.296",,,,"0.922","0.781"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000263864","false","pp","9606.ENSP00000258301 (pp) 9606.ENSP00000263864","0.044",,"0.9","0.972",,,,"0.999","0.941"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000222812","false","pp","9606.ENSP00000258301 (pp) STX1A",,,"0.9","0.213",,,,"0.98","0.776"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000317714","false","pp","9606.ENSP00000258301 (pp) 9606.ENSP00000317714","0.049",,"0.9","0.828",,,,"0.998","0.913"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000363054","false","pp","9606.ENSP00000258301 (pp) 9606.ENSP00000363054","0.06",,"0.9","0.989",,,,"0.999","0.821"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000338562","false","pp","9606.ENSP00000258301 (pp) 9606.ENSP00000338562","0.083",,"0.54","0.81",,,,"0.991","0.909"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000262640","false","pp","9606.ENSP00000258301 (pp) 6845","0.07",,"0.9","0.626",,,,"0.997","0.943"
,"pp",,"9606.ENSP00000258301 (pp) 9606.ENSP00000263354","false","pp","9606.ENSP00000258301 (pp) 9606.ENSP00000263354","0.042",,"0.54","0.886",,,,"0.991","0.845"
"0","pp",,"9606.ENSP00000386593 (pp) 9606.ENSP00000494750","false","pp","55193 (pp) 60",,,"0.8","0.844",,,,"0.984","0.534"
,"pp",,"9606.ENSP00000304408 (pp) 9606.ENSP00000325527","false","pp","1281 (pp) FBN1","0.556",,,"0.099",,,,"0.97","0.932"
,"pp",,"9606.ENSP00000304408 (pp) 9606.ENSP00000346839","false","pp","1281 (pp) 2335","0.448",,,"0.05",,,,"0.928","0.874"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000498939","false","pp","9606.ENSP00000290765 (pp) 1576","0.056",,"0.9",,,,,"0.918","0.205"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000342007","false","pp","9606.ENSP00000290765 (pp) 1544","0.055",,"0.9",,,,,"0.927","0.295"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000495750","false","pp","9606.ENSP00000290765 (pp) 2937","0.042",,"0.9","0.067",,,,"0.924","0.25"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000295256","false","pp","9606.ENSP00000290765 (pp) 27306","0.055",,"0.65","0.074",,,,"0.961","0.888"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000360688","false","pp","9606.ENSP00000290765 (pp) 9606.ENSP00000360688",,,"0.9","0.046",,,,"0.907","0.106"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000440689","false","pp","9606.ENSP00000290765 (pp) 1571","0.056",,"0.9",,,,,"0.932","0.339"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000342026","false","pp","9606.ENSP00000290765 (pp) 9588","0.099",,"0.9","0.07",,,,"0.928","0.246"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000345023","false","pp","9606.ENSP00000290765 (pp) 9606.ENSP00000345023","0.11",,"0.65","0.06",,,,"0.913","0.741"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000332679","false","pp","9606.ENSP00000290765 (pp) 9606.ENSP00000332679","0.063",,"0.9",,,,,"0.907","0.091"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000381607","false","pp","9606.ENSP00000290765 (pp) 2950","0.056",,"0.65","0.326",,,,"0.947","0.791"
,"pp",,"9606.ENSP00000290765 (pp) 9606.ENSP00000311469","false","pp","9606.ENSP00000290765 (pp) 2944","0.049",,"0.65","0.074",,,,"0.919","0.77"
,"pp",,"9606.ENSP00000367841 (pp) 9606.ENSP00000477310","false","pp","DYNLT3 (pp) DYNLL2","0.08",,"0.54","0.556",,,,"0.962","0.825"
,"pp",,"9606.ENSP00000367841 (pp) 9606.ENSP00000455791","false","pp","DYNLT3 (pp) DYNLRB2","0.055",,"0.72","0.545",,,,"0.97","0.786"
,"pp",,"9606.ENSP00000367841 (pp) 9606.ENSP00000474032","false","pp","DYNLT3 (pp) DYNC2LI1","0.054",,"0.9",,,,,"0.965","0.667"
"0","pp",,"9606.ENSP00000367841 (pp) 9606.ENSP00000376297","false","pp","DYNLT3 (pp) DYNLL1","0.068",,"0.72","0.627",,,,"0.976","0.791"
,"pp",,"9606.ENSP00000367841 (pp) 9606.ENSP00000384290","false","pp","DYNLT3 (pp) WDR60","0.053",,"0.9","0.445",,,,"0.978","0.635"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000494750","false","pp","5468 (pp) 60",,,"0.9","0.047",,,,"0.971","0.723"
"0","pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000320935","false","pp","5468 (pp) SLC2A4","0.06",,"0.5",,,,,"0.934","0.872"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000389814","false","pp","5468 (pp) ADIPOQ","0.138",,"0.5",,,,,"0.965","0.926"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000354476","false","pp","5468 (pp) 6721",,,"0.75",,,,,"0.94","0.773"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000302967","false","pp","5468 (pp) 8841;HDAC3",,,"0.5","0.746",,,,"0.965","0.748"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000348069","false","pp","5468 (pp) 6720","0.043",,"0.75",,,,,"0.982","0.934"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000384273","false","pp","5468 (pp) 5970","0.087",,"0.75","0.834",,,,"0.998","0.976"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000427514","false","pp","5468 (pp) CEBPA","0.102",,"0.75","0.045",,,,"0.991","0.964"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000366915","false","pp","5468 (pp) 688","0.059",,"0.75","0.311",,,,"0.901","0.465"
"0","pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000319814","false","pp","5468 (pp) 5105","0.144",,"0.5","0.045",,,,"0.907","0.801"
"0","pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000497642","false","pp","5468 (pp) 4023","0.151",,"0.5",,,,,"0.941","0.874"
"0","pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000371638","false","pp","5468 (pp) 6595","0.055",,"0.9","0.066",,,,"0.912","0.122"
"0","pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000354558","false","pp","5468 (pp) 2475",,,"0.9",,,,,"0.964","0.655"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000495360","false","pp","5468 (pp) CTNNB1","0.052",,,"0.735",,,,"0.994","0.98"
"0","pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000312652","false","pp","5468 (pp) 3952","0.112",,"0.5",,,,,"0.948","0.894"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000419782","false","pp","5468 (pp) 1020","0.067",,,"0.735",,,,"0.909","0.665"
,"pp",,"9606.ENSP00000287820 (pp) 9606.ENSP00000329357","false","pp","5468 (pp) 6667",,,,"0.789",,,,"0.916","0.62"
,"pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000292303","false","pp","9606.ENSP00000427279 (pp) 1234","0.067",,"0.65",,,,,"0.957","0.879"
"0","pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000398698","false","pp","9606.ENSP00000427279 (pp) 7124","0.293",,"0.4",,,,,"0.928","0.845"
,"pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000263341","false","pp","9606.ENSP00000427279 (pp) 3553","0.522",,"0.4",,,,,"0.968","0.898"
,"pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000474412","false","pp","9606.ENSP00000427279 (pp) CCL5","0.097",,"0.5","0.994",,,,"0.999","0.83"
,"pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000263339","false","pp","9606.ENSP00000427279 (pp) 3552","0.328",,"0.4",,,,,"0.943","0.87"
"0","pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000427279 (pp) 3725","0.251",,"0.9",,,,,"0.953","0.432"
,"pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000477908","false","pp","9606.ENSP00000427279 (pp) 9606.ENSP00000477908","0.328",,"0.4",,,,,"0.939","0.862"
,"pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000225831","false","pp","9606.ENSP00000427279 (pp) 6347","0.451",,"0.4",,,,,"0.929","0.804"
"0","pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000226574","false","pp","9606.ENSP00000427279 (pp) NFKB1","0.15",,"0.9",,,,,"0.969","0.667"
"0","pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000384273","false","pp","9606.ENSP00000427279 (pp) 5970","0.056",,"0.9","0.292",,,,"0.953","0.381"
,"pp",,"9606.ENSP00000427279 (pp) 9606.ENSP00000385675","false","pp","9606.ENSP00000427279 (pp) 3569","0.639",,"0.4",,,,,"0.966","0.855"
,"pp",,"9606.ENSP00000367848 (pp) 9606.ENSP00000381293","false","pp","2563 (pp) 4905","0.075",,"0.9",,,,,"0.905","0.056"
,"pp",,"9606.ENSP00000367848 (pp) 9606.ENSP00000494136","false","pp","2563 (pp) 6529","0.34",,,,,,,"0.932","0.901"
,"pp",,"9606.ENSP00000348965 (pp) 9606.ENSP00000380378","false","pp","9606.ENSP00000348965 (pp) 5048","0.16",,"0.8","0.937",,,,"0.994","0.53"
"0","pp",,"9606.ENSP00000348965 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000348965 (pp) 60","0.065",,,"0.92",,,,"0.938","0.241"
,"pp",,"9606.ENSP00000348965 (pp) 9606.ENSP00000349679","false","pp","9606.ENSP00000348965 (pp) DYNLRB1","0.081",,"0.72","0.973",,,,"0.998","0.77"
,"pp",,"9606.ENSP00000348965 (pp) 9606.ENSP00000356056","false","pp","9606.ENSP00000348965 (pp) DYNLT1","0.067",,"0.72","0.888",,,,"0.987","0.626"
"0","pp",,"9606.ENSP00000348965 (pp) 9606.ENSP00000376297","false","pp","9606.ENSP00000348965 (pp) DYNLL1","0.049",,"0.9","0.578",,,,"0.995","0.899"
,"pp",,"9606.ENSP00000348965 (pp) 9606.ENSP00000497174","false","pp","9606.ENSP00000348965 (pp) DYNC2H1","0.06",,"0.9",,,,,"0.927","0.288"
,"pp",,"9606.ENSP00000348965 (pp) 9606.ENSP00000367841","false","pp","9606.ENSP00000348965 (pp) DYNLT3","0.047",,"0.72","0.655",,,,"0.961","0.633"
,"pp",,"9606.ENSP00000348965 (pp) 9606.ENSP00000477310","false","pp","9606.ENSP00000348965 (pp) DYNLL2","0.049",,"0.9","0.509",,,,"0.983","0.695"
,"pp",,"9606.ENSP00000348965 (pp) 9606.ENSP00000474032","false","pp","9606.ENSP00000348965 (pp) DYNC2LI1",,,"0.9","0.262",,,,"0.962","0.534"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000249750","false","pp","9606.ENSP00000260682 (pp) 8854","0.057",,"0.91","0.045",,,,"0.914","0.072"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000324648","false","pp","9606.ENSP00000260682 (pp) 9606.ENSP00000324648","0.11","0.068","0.908",,,,,"0.921","0.09"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000311095","false","pp","9606.ENSP00000260682 (pp) 9606.ENSP00000311095","0.149","0.24","0.907","0.084",,,,"0.955","0.308"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000381607","false","pp","9606.ENSP00000260682 (pp) 2950","0.109",,"0.9","0.045",,,,"0.951","0.495"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000295256","false","pp","9606.ENSP00000260682 (pp) 27306","0.116",,"0.9","0.046",,,,"0.948","0.464"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000498939","false","pp","9606.ENSP00000260682 (pp) 1576","0.447","0.216","0.907","0.318",,,,"0.98","0.402"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000354357","false","pp","9606.ENSP00000260682 (pp) 9606.ENSP00000354357","0.067",,"0.9","0.045",,,,"0.931","0.32"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000304811","false","pp","9606.ENSP00000260682 (pp) 9606.ENSP00000304811","0.103",,"0.671",,,,,"0.928","0.778"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000430269","false","pp","9606.ENSP00000260682 (pp) 2053","0.064",,"0.907","0.068",,,"0.059","0.967","0.645"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000360028","false","pp","9606.ENSP00000260682 (pp) 9606.ENSP00000360028","0.084",,"0.9","0.045",,,,"0.92","0.194"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000342007","false","pp","9606.ENSP00000260682 (pp) 1544","0.159","0.156","0.908",,,,,"0.947","0.286"
,"pp",,"9606.ENSP00000260682 (pp) 9606.ENSP00000356864","false","pp","9606.ENSP00000260682 (pp) 9606.ENSP00000356864",,,"0.9",,,,,"0.907","0.117"
