Ensembl_source	Ensembl	CNVassociated	gLayCluster_target	gLayCluster	N_nodes	Publication_source	DisGeNET_source	WikiPathways_source	WikiPathways_CNV	WikiPathways_noCNV	summary_term
ENSG00000131095	ENSG00000131095		196	196	10	0	5	5	0	5	NADPH oxidase activity
ENSG00000255346	ENSG00000255346		196	196	10	0	5	5	0	5	NADPH oxidase activity
ENSG00000078808	ENSG00000078808		196	196	10	0	5	5	0	5	NADPH oxidase activity
ENSG00000204305	ENSG00000204305		196	196	10	0	5	5	0	5	NADPH oxidase activity
ENSG00000086991	ENSG00000086991		196	196	10	0	5	5	0	5	NADPH oxidase activity
ENSG00000007952	ENSG00000007952		196	196	10	0	5	5	0	5	NADPH oxidase activity
ENSG00000205927	ENSG00000205927		196	196	10	0	5	5	0	5	NADPH oxidase activity
ENSG00000172426	ENSG00000172426	1	198	198	5	0	0	5	5	0	Radial spoke head
ENSG00000111834	ENSG00000111834	1	198	198	5	0	0	5	5	0	Radial spoke head
ENSG00000160188	ENSG00000160188	1	198	198	5	0	0	5	5	0	Radial spoke head
ENSG00000130363	ENSG00000130363	1	198	198	5	0	0	5	5	0	Radial spoke head
ENSG00000104941	ENSG00000104941	1	198	198	5	0	0	5	5	0	Radial spoke head
ENSG00000168542	ENSG00000168542		200	200	5	0	1	4	4	0	ECM structure & elasticity
ENSG00000140092	ENSG00000140092	1	200	200	5	0	1	4	4	0	ECM structure & elasticity
ENSG00000166147	ENSG00000166147	1	200	200	5	0	1	4	4	0	ECM structure & elasticity
ENSG00000163520	ENSG00000163520	1	200	200	5	0	1	4	4	0	ECM structure & elasticity
ENSG00000049540	ENSG00000049540	1	200	200	5	0	1	4	4	0	ECM structure & elasticity
ENSG00000166206	ENSG00000166206		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000163288	ENSG00000163288		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000022355	ENSG00000022355		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000145864	ENSG00000145864		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000162989	ENSG00000162989		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000113327	ENSG00000113327		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000204681	ENSG00000204681		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000109158	ENSG00000109158		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000187730	ENSG00000187730		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000136928	ENSG00000136928		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000157103	ENSG00000157103		206	206	11	1	10	0	0	0	GABA receptor activity
ENSG00000113658	ENSG00000113658		215	215	7	0	1	6	4	2	BMP signalling
ENSG00000125845	ENSG00000125845	1	215	215	7	0	1	6	4	2	BMP signalling
ENSG00000107779	ENSG00000107779	1	215	215	7	0	1	6	4	2	BMP signalling
ENSG00000090539	ENSG00000090539	1	215	215	7	0	1	6	4	2	BMP signalling
ENSG00000168487	ENSG00000168487	1	215	215	7	0	1	6	4	2	BMP signalling
ENSG00000105880	ENSG00000105880		215	215	7	0	1	6	4	2	BMP signalling
ENSG00000006377	ENSG00000006377		215	215	7	0	1	6	4	2	BMP signalling
ENSG00000273749	ENSG00000273749	1	216	216	8	0	1	8	8	0	15q11.2 CNV & microtubule organisation
ENSG00000137822	ENSG00000137822	1	216	216	8	0	1	8	8	0	15q11.2 CNV & microtubule organisation
ENSG00000128159	ENSG00000128159	1	216	216	8	0	1	8	8	0	15q11.2 CNV & microtubule organisation
ENSG00000130640	ENSG00000130640	1	216	216	8	0	1	8	8	0	15q11.2 CNV & microtubule organisation
ENSG00000140157	ENSG00000140157	1	216	216	8	0	1	8	8	0	15q11.2 CNV & microtubule organisation
ENSG00000170113	ENSG00000170113	1	216	216	8	0	1	8	8	0	15q11.2 CNV & microtubule organisation
ENSG00000275835	ENSG00000275835	1	216	216	8	0	1	8	8	0	15q11.2 CNV & microtubule organisation
ENSG00000126216	ENSG00000126216	1	216	216	8	0	1	8	8	0	15q11.2 CNV & microtubule organisation
ENSG00000074054	ENSG00000074054	1	231	231	6	0	0	6	6	0	7q11.23 CNV & microtubule end
ENSG00000106665	ENSG00000106665	1	231	231	6	0	0	6	6	0	7q11.23 CNV & microtubule end
ENSG00000263001	ENSG00000263001	1	231	231	6	0	0	6	6	0	7q11.23 CNV & microtubule end
ENSG00000006704	ENSG00000006704	1	231	231	6	0	0	6	6	0	7q11.23 CNV & microtubule end
ENSG00000163539	ENSG00000163539	1	231	231	6	0	0	6	6	0	7q11.23 CNV & microtubule end
ENSG00000158773	ENSG00000158773	1	231	231	6	0	0	6	6	0	7q11.23 CNV & microtubule end
ENSG00000116670	ENSG00000116670	1	241	241	5	1	1	4	4	0	Regulation of double-strand break repair
ENSG00000002822	ENSG00000002822		241	241	5	1	1	4	4	0	Regulation of double-strand break repair
ENSG00000253251	ENSG00000253251	1	241	241	5	1	1	4	4	0	Regulation of double-strand break repair
ENSG00000122376	ENSG00000122376	1	241	241	5	1	1	4	4	0	Regulation of double-strand break repair
ENSG00000171984	ENSG00000171984	1	241	241	5	1	1	4	4	0	Regulation of double-strand break repair
ENSG00000131697	ENSG00000131697	1	245	245	5	0	1	4	4	0	NPHP1 deletion syndrome & Joubert syndrome
ENSG00000144061	ENSG00000144061	1	245	245	5	0	1	4	4	0	NPHP1 deletion syndrome & Joubert syndrome
ENSG00000119509	ENSG00000119509	1	245	245	5	0	1	4	4	0	NPHP1 deletion syndrome & Joubert syndrome
ENSG00000103494	ENSG00000103494	1	245	245	5	0	1	4	4	0	NPHP1 deletion syndrome & Joubert syndrome
ENSG00000135541	ENSG00000135541		245	245	5	0	1	4	4	0	NPHP1 deletion syndrome & Joubert syndrome
ENSG00000153944	ENSG00000153944		247	247	6	1	5	0	0	0	Notch signalling
ENSG00000105245	ENSG00000105245		247	247	6	1	5	0	0	0	Notch signalling
ENSG00000184916	ENSG00000184916		247	247	6	1	5	0	0	0	Notch signalling
ENSG00000071626	ENSG00000071626		247	247	6	1	5	0	0	0	Notch signalling
ENSG00000204301	ENSG00000204301		247	247	6	1	5	0	0	0	Notch signalling
ENSG00000101384	ENSG00000101384		247	247	6	1	5	0	0	0	Notch signalling
ENSG00000176428	ENSG00000176428	1	251	251	7	0	0	7	7	0	ESCRT complex & GAG proteins
ENSG00000139722	ENSG00000139722	1	251	251	7	0	0	7	7	0	ESCRT complex & GAG proteins
ENSG00000160948	ENSG00000160948	1	251	251	7	0	0	7	7	0	ESCRT complex & GAG proteins
ENSG00000155975	ENSG00000155975	1	251	251	7	0	0	7	7	0	ESCRT complex & GAG proteins
ENSG00000167987	ENSG00000167987	1	251	251	7	0	0	7	7	0	ESCRT complex & GAG proteins
ENSG00000074319	ENSG00000074319	1	251	251	7	0	0	7	7	0	ESCRT complex & GAG proteins
ENSG00000141971	ENSG00000141971	1	251	251	7	0	0	7	7	0	ESCRT complex & GAG proteins
ENSG00000197959	ENSG00000197959	1	369	369	6	2	1	3	3	0	Clathrin binding & endocytosis
ENSG00000065609	ENSG00000065609		369	369	6	2	1	3	3	0	Clathrin binding & endocytosis
ENSG00000070371	ENSG00000070371	1	369	369	6	2	1	3	3	0	Clathrin binding & endocytosis
ENSG00000141367	ENSG00000141367	1	369	369	6	2	1	3	3	0	Clathrin binding & endocytosis
ENSG00000106976	ENSG00000106976		369	369	6	2	1	3	3	0	Clathrin binding & endocytosis
ENSG00000072134	ENSG00000072134		369	369	6	2	1	3	3	0	Clathrin binding & endocytosis
